profit,state,country,property_valuation,gender,owns_car,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,tenure
2793.05,VIC,Australia,7.0,Female,Yes,20.0,Health,High Net Worth,18.0
2840.8099999999995,QLD,Australia,7.0,Female,Yes,2.0,Financial Services,High Net Worth,14.0
4015.7799999999997,NSW,Australia,8.0,Male,No,11.0,Manufacturing,High Net Worth,22.0
2158.9999999999995,VIC,Australia,8.0,Female,Yes,81.0,Retail,Mass Customer,10.0
6639.85,NSW,Australia,7.0,Female,No,46.0,Health,High Net Worth,15.0
3250.1299999999997,NSW,Australia,1.0,Female,Yes,92.0,,Mass Customer,4.0
4368.82,VIC,Australia,9.0,Female,No,26.0,IT,Mass Customer,
3830.6800000000007,NSW,Australia,8.0,Male,No,10.0,Financial Services,Affluent Customer,10.0
2449.15,NSW,Australia,9.0,Female,Yes,65.0,,High Net Worth,13.0
2890.84,NSW,Australia,6.0,Female,No,40.0,,High Net Worth,15.0
3756.9100000000008,NSW,Australia,11.0,Female,No,42.0,Manufacturing,High Net Worth,12.0
3071.88,VIC,Australia,7.0,Female,No,19.0,Health,Mass Customer,8.0
2866.999999999999,QLD,Australia,4.0,Male,No,0.0,Retail,Mass Customer,11.0
943.9299999999998,QLD,Australia,3.0,Male,Yes,14.0,Health,High Net Worth,6.0
6710.06,QLD,Australia,9.0,Female,No,49.0,IT,Affluent Customer,
2294.4299999999994,QLD,Australia,6.0,Male,No,89.0,Manufacturing,Affluent Customer,16.0
1690.9100000000003,QLD,Australia,4.0,Female,No,29.0,Retail,High Net Worth,15.0
4272.969999999999,NSW,Australia,7.0,Male,Yes,3.0,Manufacturing,Mass Customer,8.0
5180.26,VIC,Australia,9.0,Male,Yes,89.0,Financial Services,Affluent Customer,11.0
243.93999999999994,VIC,Australia,9.0,Female,No,35.0,Manufacturing,High Net Worth,7.0
4263.71,NSW,Australia,3.0,Female,No,43.0,Financial Services,Mass Customer,17.0
2353.4900000000007,VIC,Australia,10.0,Female,Yes,56.0,Manufacturing,Mass Customer,14.0
2655.6000000000004,QLD,Australia,5.0,Female,Yes,11.0,Financial Services,Mass Customer,10.0
1500.3599999999997,NSW,Australia,10.0,Female,Yes,6.0,Property,Mass Customer,8.0
2738.8900000000003,NSW,Australia,9.0,Female,No,71.0,Argiculture,High Net Worth,17.0
2069.6400000000003,NSW,Australia,9.0,Female,Yes,62.0,Entertainment,Affluent Customer,5.0
6764.67,VIC,Australia,9.0,Male,Yes,16.0,Health,Mass Customer,19.0
4803.1,VIC,Australia,9.0,Female,Yes,67.0,IT,Mass Customer,
2923.289999999999,QLD,Australia,3.0,Male,Yes,30.0,Telecommunications,Mass Customer,13.0
585.4500000000002,VIC,Australia,12.0,Female,Yes,66.0,Manufacturing,Affluent Customer,5.0
8611.949999999999,QLD,Australia,7.0,Female,No,12.0,,High Net Worth,4.0
5383.48,VIC,Australia,6.0,Female,No,44.0,Financial Services,Mass Customer,11.0
2884.1899999999996,NSW,Australia,9.0,Male,No,63.0,Retail,Mass Customer,14.0
2254.5599999999995,VIC,Australia,8.0,Male,Yes,65.0,,Mass Customer,18.0
5300.38,NSW,Australia,12.0,Female,No,35.0,Financial Services,High Net Worth,18.0
3600.9399999999987,NSW,Australia,12.0,Male,No,35.0,IT,High Net Worth,22.0
4365.249999999999,QLD,Australia,9.0,Female,Yes,94.0,IT,High Net Worth,8.0
4687.53,NSW,Australia,4.0,Male,Yes,15.0,Telecommunications,Affluent Customer,19.0
3601.959999999999,NSW,Australia,9.0,Male,No,58.0,Retail,Mass Customer,5.0
2523.5300000000007,QLD,Australia,9.0,Female,No,47.0,,Mass Customer,21.0
2385.0099999999998,NSW,Australia,8.0,Female,Yes,16.0,Manufacturing,High Net Worth,13.0
1701.52,NSW,Australia,8.0,Male,No,24.0,Financial Services,Affluent Customer,17.0
1399.4400000000005,VIC,Australia,8.0,Female,Yes,42.0,Health,High Net Worth,10.0
2704.3899999999994,VIC,Australia,11.0,Female,Yes,20.0,,High Net Worth,11.0
2463.79,NSW,Australia,11.0,Female,No,53.0,Retail,High Net Worth,17.0
3933.79,VIC,Australia,10.0,Male,Yes,60.0,Property,Mass Customer,8.0
2136.87,NSW,Australia,8.0,Male,No,7.0,Health,Mass Customer,17.0
1087.0199999999995,NSW,Australia,10.0,Male,Yes,0.0,IT,Mass Customer,17.0
2858.8900000000003,NSW,Australia,8.0,Female,No,88.0,Entertainment,High Net Worth,16.0
2497.7999999999997,NSW,Australia,10.0,Male,Yes,1.0,Manufacturing,Mass Customer,7.0
2340.4300000000003,NSW,Australia,8.0,Male,Yes,42.0,Manufacturing,Mass Customer,14.0
1531.8999999999996,VIC,Australia,9.0,Female,No,29.0,IT,Affluent Customer,13.0
5048.259999999999,VIC,Australia,8.0,Male,No,16.0,Retail,High Net Worth,7.0
6444.49,NSW,Australia,10.0,Female,Yes,56.0,Financial Services,Affluent Customer,14.0
492.64999999999986,NSW,Australia,12.0,Female,Yes,16.0,Financial Services,Affluent Customer,6.0
4560.56,NSW,Australia,9.0,Female,Yes,17.0,Health,High Net Worth,2.0
1800.1200000000008,NSW,Australia,6.0,Male,Yes,69.0,IT,Mass Customer,5.0
1957.7300000000005,VIC,Australia,7.0,Male,No,66.0,Financial Services,Affluent Customer,4.0
1449.4399999999996,QLD,Australia,7.0,Male,No,33.0,Financial Services,Affluent Customer,18.0
7562.679999999999,VIC,Australia,11.0,Male,No,10.0,,High Net Worth,1.0
3660.0599999999995,QLD,Australia,9.0,Male,No,71.0,,Mass Customer,4.0
4698.5999999999985,NSW,Australia,3.0,Female,No,9.0,Health,Mass Customer,5.0
1320.52,NSW,Australia,9.0,Male,No,75.0,Manufacturing,Mass Customer,6.0
3191.119999999999,NSW,Australia,12.0,Female,Yes,36.0,,Mass Customer,18.0
8220.050000000001,NSW,Australia,11.0,Male,Yes,70.0,,Affluent Customer,3.0
1033.56,VIC,Australia,6.0,Male,Yes,16.0,,High Net Worth,3.0
485.46000000000015,NSW,Australia,4.0,Female,Yes,77.0,Retail,Affluent Customer,5.0
3787.0000000000014,QLD,Australia,8.0,Female,Yes,6.0,Financial Services,Mass Customer,12.0
2257.88,NSW,Australia,10.0,Female,No,95.0,Financial Services,Mass Customer,10.0
2079.2000000000007,NSW,Australia,11.0,Female,Yes,57.0,Manufacturing,Mass Customer,
5259.0,QLD,Australia,7.0,Female,Yes,24.0,,High Net Worth,15.0
1768.4299999999998,QLD,Australia,1.0,Female,No,78.0,Health,High Net Worth,9.0
2292.5099999999993,NSW,Australia,11.0,Male,No,95.0,Property,Affluent Customer,15.0
2771.3700000000003,NSW,Australia,9.0,Male,Yes,0.0,Manufacturing,High Net Worth,11.0
9037.399999999998,NSW,Australia,7.0,Male,Yes,34.0,Financial Services,Mass Customer,16.0
2205.27,VIC,Australia,9.0,Female,No,4.0,Health,High Net Worth,
2038.5799999999995,VIC,Australia,8.0,Female,Yes,88.0,Financial Services,Mass Customer,19.0
1985.1,NSW,Australia,11.0,Female,No,0.0,,Affluent Customer,11.0
2213.930000000001,VIC,Australia,10.0,Male,No,39.0,Financial Services,Affluent Customer,11.0
1600.6699999999996,VIC,Australia,11.0,Male,No,99.0,,Affluent Customer,15.0
4486.320000000001,NSW,Australia,5.0,Male,No,35.0,Property,Mass Customer,2.0
2535.63,NSW,Australia,11.0,Female,Yes,7.0,Telecommunications,Mass Customer,15.0
1294.6900000000005,NSW,Australia,10.0,Female,Yes,34.0,Property,High Net Worth,14.0
3260.3199999999997,NSW,Australia,7.0,Female,No,31.0,Financial Services,High Net Worth,3.0
1566.26,NSW,Australia,12.0,Male,Yes,98.0,Manufacturing,Mass Customer,8.0
3406.16,VIC,Australia,6.0,Male,Yes,27.0,Manufacturing,Mass Customer,13.0
343.24,NSW,Australia,11.0,Female,No,30.0,Manufacturing,Mass Customer,12.0
3954.420000000001,NSW,Australia,11.0,Male,No,96.0,Manufacturing,Affluent Customer,6.0
3130.4400000000005,NSW,Australia,12.0,Female,No,73.0,Health,Mass Customer,5.0
759.5700000000002,NSW,Australia,11.0,Female,Yes,37.0,Retail,Affluent Customer,4.0
1618.83,NSW,Australia,10.0,Female,Yes,68.0,Entertainment,High Net Worth,6.0
2475.2800000000007,NSW,Australia,8.0,Female,Yes,88.0,Argiculture,Affluent Customer,13.0
1137.94,NSW,Australia,9.0,Male,No,34.0,Financial Services,Mass Customer,19.0
4450.85,VIC,Australia,10.0,Female,No,32.0,,Mass Customer,14.0
3112.69,NSW,Australia,9.0,Male,Yes,22.0,Financial Services,Affluent Customer,13.0
1398.3999999999996,NSW,Australia,8.0,Male,Yes,3.0,Entertainment,Affluent Customer,8.0
2753.3199999999997,QLD,Australia,7.0,Male,Yes,8.0,Financial Services,Mass Customer,8.0
1396.9799999999998,QLD,Australia,4.0,Male,No,45.0,Telecommunications,High Net Worth,12.0
741.97,NSW,Australia,7.0,Female,Yes,13.0,Financial Services,Mass Customer,13.0
4841.7099999999955,NSW,Australia,3.0,Male,Yes,5.0,Health,Mass Customer,3.0
1982.6899999999996,NSW,Australia,10.0,Male,No,85.0,Telecommunications,Mass Customer,15.0
3559.4900000000007,NSW,Australia,3.0,Male,No,5.0,,Mass Customer,1.0
3359.0899999999992,NSW,Australia,1.0,Male,No,68.0,Retail,High Net Worth,1.0
2102.32,NSW,Australia,9.0,Male,Yes,60.0,Financial Services,High Net Worth,8.0
2723.99,QLD,Australia,7.0,Female,Yes,77.0,,Affluent Customer,7.0
4053.6800000000003,NSW,Australia,9.0,Male,Yes,43.0,,High Net Worth,18.0
2268.2699999999995,NSW,Australia,9.0,Male,No,26.0,Manufacturing,High Net Worth,7.0
8104.539999999999,QLD,Australia,9.0,Male,No,33.0,Health,Affluent Customer,2.0
1658.4499999999998,NSW,Australia,8.0,Female,Yes,8.0,Telecommunications,Mass Customer,18.0
2376.8500000000004,QLD,Australia,9.0,Male,No,69.0,Manufacturing,Mass Customer,20.0
2306.99,QLD,Australia,8.0,Male,No,70.0,Manufacturing,Mass Customer,18.0
1857.62,NSW,Australia,4.0,Female,Yes,70.0,Property,Mass Customer,2.0
3227.8899999999994,QLD,Australia,7.0,Female,No,25.0,Health,Mass Customer,16.0
2832.7,VIC,Australia,9.0,Female,Yes,90.0,Financial Services,Mass Customer,
880.99,VIC,Australia,5.0,Male,No,46.0,,Affluent Customer,1.0
6522.830000000001,VIC,Australia,9.0,Female,No,54.0,Retail,Affluent Customer,8.0
1081.6500000000003,VIC,Australia,9.0,Male,No,4.0,Health,Mass Customer,8.0
4705.6500000000015,NSW,Australia,11.0,Male,Yes,84.0,Property,Mass Customer,4.0
1521.5700000000002,VIC,Australia,7.0,Female,Yes,39.0,Financial Services,Mass Customer,8.0
3595.3200000000006,VIC,Australia,3.0,Female,Yes,19.0,,High Net Worth,3.0
2349.289999999999,NSW,Australia,10.0,Female,No,90.0,Property,Affluent Customer,12.0
1529.0100000000002,QLD,Australia,7.0,Female,No,15.0,Telecommunications,Affluent Customer,17.0
4340.369999999999,NSW,Australia,9.0,Male,No,19.0,Health,Mass Customer,15.0
1245.2700000000004,NSW,Australia,9.0,Female,No,56.0,Retail,Mass Customer,5.0
7159.689999999999,NSW,Australia,8.0,Female,No,63.0,,Affluent Customer,5.0
3632.2999999999997,NSW,Australia,9.0,Male,No,48.0,Health,High Net Worth,19.0
4498.339999999998,NSW,Australia,8.0,Female,No,2.0,Health,Mass Customer,6.0
2086.85,QLD,Australia,3.0,Male,No,33.0,Health,High Net Worth,14.0
2656.0899999999992,NSW,Australia,11.0,Female,Yes,71.0,Financial Services,Mass Customer,18.0
3879.1400000000003,NSW,Australia,3.0,Female,Yes,99.0,Financial Services,Mass Customer,12.0
183.20000000000005,NSW,Australia,10.0,Male,Yes,12.0,Manufacturing,Affluent Customer,11.0
1051.2299999999998,NSW,Australia,6.0,Male,No,59.0,Manufacturing,Mass Customer,15.0
4267.420000000001,NSW,Australia,4.0,Female,No,76.0,,Mass Customer,15.0
5025.439999999999,VIC,Australia,11.0,Female,No,16.0,Manufacturing,Affluent Customer,15.0
7367.880000000003,NSW,Australia,9.0,Female,Yes,76.0,Financial Services,High Net Worth,20.0
2568.97,NSW,Australia,5.0,Female,No,82.0,Retail,Mass Customer,8.0
2712.5699999999997,VIC,Australia,9.0,Male,No,39.0,,Mass Customer,18.0
5691.609999999999,VIC,Australia,7.0,Female,No,2.0,Retail,Mass Customer,15.0
1972.0299999999993,VIC,Australia,6.0,Female,No,70.0,Health,High Net Worth,18.0
1338.6100000000001,NSW,Australia,11.0,Female,No,86.0,Health,Mass Customer,17.0
683.1999999999998,NSW,Australia,12.0,Male,No,21.0,Entertainment,High Net Worth,6.0
4574.1,QLD,Australia,7.0,Male,No,73.0,Retail,High Net Worth,12.0
2561.1499999999996,NSW,Australia,10.0,Male,Yes,96.0,,High Net Worth,18.0
1217.23,NSW,Australia,9.0,Male,Yes,25.0,,Mass Customer,13.0
6072.479999999999,NSW,Australia,9.0,Male,No,45.0,Property,Mass Customer,6.0
1774.12,NSW,Australia,8.0,Female,No,96.0,Retail,Mass Customer,14.0
4631.2300000000005,NSW,Australia,11.0,Female,Yes,33.0,,High Net Worth,17.0
4053.92,NSW,Australia,9.0,Female,Yes,59.0,Health,Mass Customer,16.0
2524.5299999999997,NSW,Australia,11.0,Female,No,83.0,,Affluent Customer,14.0
1858.9699999999996,VIC,Australia,8.0,Female,Yes,95.0,Retail,Mass Customer,9.0
4825.85,NSW,Australia,7.0,Male,Yes,43.0,Entertainment,Mass Customer,19.0
1785.8300000000008,NSW,Australia,11.0,Female,No,87.0,Retail,Affluent Customer,12.0
327.07000000000016,NSW,Australia,9.0,Female,Yes,30.0,Health,Mass Customer,3.0
3026.3900000000003,VIC,Australia,11.0,Female,No,59.0,,Mass Customer,11.0
4235.8,NSW,Australia,10.0,Male,No,50.0,Property,Mass Customer,13.0
2742.04,QLD,Australia,4.0,Male,Yes,36.0,Health,Affluent Customer,9.0
2839.93,QLD,Australia,8.0,Male,No,25.0,IT,Affluent Customer,9.0
2135.3700000000003,NSW,Australia,12.0,Female,No,77.0,,Mass Customer,14.0
2285.05,QLD,Australia,3.0,Female,No,30.0,Financial Services,Mass Customer,8.0
3388.3500000000004,VIC,Australia,7.0,Female,Yes,47.0,Financial Services,Mass Customer,8.0
6790.689999999999,QLD,Australia,4.0,Male,Yes,2.0,Entertainment,Mass Customer,9.0
3784.980000000001,NSW,Australia,11.0,Female,No,90.0,,Mass Customer,16.0
6295.519999999998,NSW,Australia,6.0,Male,No,16.0,,Mass Customer,15.0
3640.62,NSW,Australia,9.0,Female,Yes,99.0,Financial Services,Affluent Customer,9.0
5295.089999999998,VIC,Australia,3.0,Male,No,88.0,Manufacturing,Affluent Customer,6.0
1622.9799999999996,QLD,Australia,6.0,Male,No,22.0,Financial Services,Affluent Customer,3.0
1758.9800000000002,QLD,Australia,2.0,Female,Yes,60.0,Financial Services,Mass Customer,11.0
3451.8299999999995,NSW,Australia,10.0,Male,No,72.0,Property,High Net Worth,7.0
4837.190000000001,VIC,Australia,11.0,Male,No,46.0,,Mass Customer,18.0
5174.4400000000005,NSW,Australia,9.0,Female,Yes,77.0,Retail,Mass Customer,5.0
1434.5700000000002,NSW,Australia,5.0,Male,Yes,52.0,Manufacturing,Mass Customer,16.0
8533.23,NSW,Australia,9.0,Female,Yes,32.0,,Mass Customer,13.0
772.0999999999999,VIC,Australia,10.0,Female,Yes,70.0,Financial Services,High Net Worth,4.0
1841.7299999999996,VIC,Australia,4.0,Male,No,95.0,Telecommunications,Mass Customer,2.0
3277.77,NSW,Australia,9.0,Male,Yes,64.0,Health,Mass Customer,6.0
5961.25,NSW,Australia,5.0,Male,Yes,73.0,Health,High Net Worth,5.0
1172.5800000000002,NSW,Australia,7.0,Female,Yes,80.0,Property,Mass Customer,14.0
1294.4,QLD,Australia,4.0,Male,No,88.0,Financial Services,High Net Worth,8.0
4173.67,NSW,Australia,9.0,Male,Yes,71.0,Entertainment,High Net Worth,9.0
1689.75,QLD,Australia,10.0,Male,No,60.0,Financial Services,High Net Worth,5.0
2393.310000000001,QLD,Australia,4.0,Female,Yes,29.0,,Affluent Customer,14.0
6308.28,NSW,Australia,11.0,Female,Yes,64.0,Financial Services,Mass Customer,13.0
3449.31,NSW,Australia,1.0,Female,Yes,27.0,Argiculture,High Net Worth,19.0
4516.140000000001,QLD,Australia,3.0,Male,Yes,47.0,Financial Services,Mass Customer,3.0
2501.78,NSW,Australia,12.0,Female,Yes,53.0,Health,Mass Customer,3.0
958.31,VIC,Australia,4.0,Male,Yes,26.0,Health,Mass Customer,20.0
2332.4499999999994,VIC,Australia,8.0,Female,Yes,73.0,Property,Mass Customer,9.0
2559.6599999999994,NSW,Australia,7.0,Female,Yes,22.0,Argiculture,Mass Customer,1.0
5037.459999999999,QLD,Australia,7.0,Male,Yes,69.0,Health,Affluent Customer,17.0
4437.32,VIC,Australia,10.0,Male,Yes,85.0,,Mass Customer,19.0
2352.28,VIC,Australia,9.0,Male,No,94.0,Entertainment,Mass Customer,1.0
684.5199999999995,VIC,Australia,9.0,Female,No,98.0,IT,Affluent Customer,10.0
2669.74,NSW,Australia,1.0,Female,No,86.0,Retail,Mass Customer,15.0
1675.3100000000004,NSW,Australia,8.0,Male,Yes,29.0,,Mass Customer,7.0
1775.01,QLD,Australia,6.0,Male,Yes,77.0,Financial Services,High Net Worth,8.0
346.8899999999999,VIC,Australia,8.0,Female,Yes,97.0,Health,Mass Customer,17.0
3286.35,NSW,Australia,10.0,Female,No,58.0,Financial Services,High Net Worth,2.0
2539.71,QLD,Australia,9.0,Female,No,40.0,Health,Affluent Customer,8.0
2641.9300000000003,QLD,Australia,8.0,Female,No,20.0,Health,Mass Customer,4.0
6128.8600000000015,NSW,Australia,9.0,Male,No,44.0,Health,Affluent Customer,18.0
4318.2,NSW,Australia,7.0,Female,Yes,33.0,Financial Services,Mass Customer,13.0
3351.7000000000003,NSW,Australia,7.0,Female,Yes,62.0,IT,Mass Customer,4.0
3879.3200000000006,NSW,Australia,9.0,Female,Yes,32.0,,Affluent Customer,8.0
4475.889999999999,NSW,Australia,9.0,Male,Yes,48.0,,Mass Customer,17.0
348.6199999999999,NSW,Australia,8.0,Female,No,58.0,Retail,High Net Worth,16.0
1854.1300000000003,NSW,Australia,9.0,Female,No,9.0,IT,Mass Customer,
1153.8399999999997,QLD,Australia,8.0,Male,No,8.0,,Mass Customer,8.0
842.1500000000001,NSW,Australia,8.0,Female,Yes,7.0,,Affluent Customer,7.0
2447.0499999999993,QLD,Australia,8.0,Female,Yes,47.0,Health,Affluent Customer,6.0
5167.23,NSW,Australia,3.0,Male,No,1.0,Health,Mass Customer,13.0
5068.4400000000005,VIC,Australia,6.0,Male,Yes,56.0,Financial Services,High Net Worth,13.0
2305.1099999999997,NSW,Australia,9.0,Female,No,48.0,Financial Services,Affluent Customer,10.0
4513.059999999999,NSW,Australia,10.0,Female,No,2.0,Argiculture,Mass Customer,8.0
5807.880000000001,NSW,Australia,10.0,Female,Yes,84.0,IT,Mass Customer,7.0
4140.91,VIC,Australia,1.0,Male,No,50.0,,Affluent Customer,6.0
4314.89,NSW,Australia,11.0,Female,No,89.0,Health,Mass Customer,13.0
773.81,VIC,Australia,9.0,Female,Yes,17.0,,Mass Customer,2.0
1369.65,NSW,Australia,2.0,Male,Yes,70.0,Manufacturing,Affluent Customer,20.0
1130.52,NSW,Australia,10.0,Male,No,65.0,Financial Services,Mass Customer,1.0
2299.82,NSW,Australia,9.0,Female,Yes,14.0,,Affluent Customer,4.0
1472.6599999999999,NSW,Australia,5.0,Male,Yes,22.0,Health,High Net Worth,8.0
2008.2299999999998,QLD,Australia,4.0,Female,Yes,67.0,Financial Services,Affluent Customer,10.0
1339.2700000000013,VIC,Australia,8.0,Female,Yes,20.0,,Mass Customer,1.0
1397.38,NSW,Australia,10.0,Female,No,31.0,Manufacturing,Mass Customer,16.0
962.2200000000007,NSW,Australia,8.0,Male,No,58.0,Retail,High Net Worth,5.0
4148.5700000000015,NSW,Australia,1.0,Female,No,69.0,Telecommunications,Affluent Customer,3.0
3463.8100000000004,NSW,Australia,7.0,Female,No,0.0,Telecommunications,Mass Customer,18.0
1455.38,QLD,Australia,3.0,Female,No,23.0,Health,Mass Customer,2.0
1559.1300000000006,NSW,Australia,9.0,Female,Yes,44.0,Financial Services,High Net Worth,5.0
2323.92,NSW,Australia,10.0,Female,No,73.0,Retail,High Net Worth,7.0
2037.3200000000006,QLD,Australia,6.0,Male,Yes,7.0,Financial Services,Affluent Customer,5.0
4075.17,NSW,Australia,10.0,Female,No,38.0,Entertainment,High Net Worth,18.0
807.3700000000001,NSW,Australia,10.0,Female,No,42.0,Manufacturing,Mass Customer,10.0
592.29,VIC,Australia,5.0,Male,Yes,90.0,Retail,Mass Customer,8.0
830.2399999999999,NSW,Australia,4.0,Female,No,38.0,Health,Affluent Customer,22.0
2045.98,NSW,Australia,10.0,Female,Yes,12.0,Manufacturing,Affluent Customer,16.0
4598.219999999998,VIC,Australia,9.0,Male,No,38.0,Manufacturing,Affluent Customer,13.0
889.7200000000003,NSW,Australia,9.0,Female,No,13.0,Financial Services,Mass Customer,13.0
1126.0700000000006,NSW,Australia,8.0,Female,No,30.0,Health,Mass Customer,1.0
3238.37,NSW,Australia,9.0,Female,No,23.0,Financial Services,Mass Customer,15.0
1809.69,VIC,Australia,10.0,Male,Yes,40.0,Property,High Net Worth,11.0
5351.29,NSW,Australia,11.0,Female,No,81.0,IT,Mass Customer,
1495.94,NSW,Australia,10.0,Male,Yes,45.0,Financial Services,Affluent Customer,14.0
2331.63,VIC,Australia,7.0,Female,No,28.0,Property,Affluent Customer,13.0
5490.290000000001,NSW,Australia,4.0,Male,No,80.0,,High Net Worth,15.0
3652.0899999999997,VIC,Australia,7.0,Male,No,0.0,Property,High Net Worth,15.0
3118.9799999999996,VIC,Australia,4.0,Female,No,79.0,Manufacturing,Mass Customer,11.0
2141.6400000000003,VIC,Australia,7.0,Female,Yes,15.0,Telecommunications,Affluent Customer,10.0
3270.6100000000006,NSW,Australia,9.0,Female,No,67.0,Manufacturing,High Net Worth,16.0
4540.57,VIC,Australia,9.0,Female,Yes,12.0,,Mass Customer,7.0
2015.7200000000005,NSW,Australia,7.0,Male,No,93.0,Financial Services,Mass Customer,14.0
2476.2700000000004,NSW,Australia,6.0,Male,No,12.0,,High Net Worth,14.0
1500.4900000000002,VIC,Australia,10.0,Male,Yes,75.0,Health,High Net Worth,14.0
667.9899999999998,VIC,Australia,7.0,Female,No,83.0,Property,Mass Customer,19.0
2235.3000000000006,NSW,Australia,7.0,Female,Yes,19.0,Manufacturing,Mass Customer,16.0
4250.74,NSW,Australia,4.0,Female,No,9.0,Manufacturing,Mass Customer,16.0
2078.5900000000006,NSW,Australia,11.0,Male,Yes,5.0,Health,Mass Customer,10.0
937.4399999999996,NSW,Australia,9.0,Female,Yes,32.0,Health,Mass Customer,13.0
4101.859999999998,NSW,Australia,10.0,Female,Yes,63.0,IT,Affluent Customer,12.0
922.3400000000001,QLD,Australia,8.0,Female,No,43.0,Financial Services,Affluent Customer,6.0
3005.63,NSW,Australia,11.0,Male,Yes,38.0,Manufacturing,Affluent Customer,1.0
617.98,NSW,Australia,9.0,Male,Yes,61.0,Financial Services,Mass Customer,10.0
1718.6100000000001,NSW,Australia,2.0,Female,No,94.0,Health,Affluent Customer,18.0
5011.900000000001,VIC,Australia,7.0,Male,No,83.0,Property,Affluent Customer,20.0
6634.140000000001,VIC,Australia,4.0,Female,Yes,17.0,Retail,Affluent Customer,16.0
2231.459999999999,VIC,Australia,5.0,Male,No,87.0,,Mass Customer,17.0
3332.7999999999997,QLD,Australia,7.0,Female,No,24.0,Health,Mass Customer,9.0
3078.59,NSW,Australia,8.0,Male,Yes,75.0,Financial Services,High Net Worth,18.0
6961.519999999999,NSW,Australia,9.0,Female,No,6.0,Health,High Net Worth,16.0
